JOBS: 
Id = 0, Burst Time = 23, Remaining Time = 23, Priority = 5
JOB ID = 795, Response Time = 39353, Turnaround Time = 39437
JOB ID = 796, Response Time = 39437, Turnaround Time = 39493
JOB ID = 797, Response Time = 39493, Turnaround Time = 39510
JOB ID = 798, Response Time = 39510, Turnaround Time = 39590
JOB ID = 799, Response Time = 39590, Turnaround Time = 39672
JOB ID = 800, Response Time = 39672, Turnaround Time = 39728
JOB ID = 801, Response Time = 39728, Turnaround Time = 39801
JOB ID = 802, Response Time = 39801, Turnaround Time = 39847
JOB ID = 803, Response Time = 39847, Turnaround Time = 39870
JOB ID = 804, Response Time = 39870, Turnaround Time = 39908
JOB ID = 805, Response Time = 39908, Turnaround Time = 39994
JOB ID = 806, Response Time = 39994, Turnaround Time = 40072
JOB ID = 807, Response Time = 40072, Turnaround Time = 40135
JOB ID = 808, Response Time = 40135, Turnaround Time = 40198
JOB ID = 809, Response Time = 40198, Turnaround Time = 40257
JOB ID = 810, Response Time = 40257, Turnaround Time = 40306
JOB ID = 811, Response Time = 40306, Turnaround Time = 40371
JOB ID = 812, Response Time = 40371, Turnaround Time = 40428
JOB ID = 813, Response Time = 40428, Turnaround Time = 40468
JOB ID = 814, Response Time = 40468, Turnaround Time = 40476
JOB ID = 815, Response Time = 40476, Turnaround Time = 40539
JOB ID = 816, Response Time = 40539, Turnaround Time = 40612
JOB ID = 817, Response Time = 40612, Turnaround Time = 40644
JOB ID = 818, Response Time = 40644, Turnaround Time = 40659
JOB ID = 819, Response Time = 40659, Turnaround Time = 40708
JOB ID = 820, Response Time = 40708, Turnaround Time = 40763
JOB ID = 821, Response Time = 40763, Turnaround Time = 40772
JOB ID = 822, Response Time = 40772, Turnaround Time = 40777
JOB ID = 823, Response Time = 40777, Turnaround Time = 40798
JOB ID = 824, Response Time = 40798, Turnaround Time = 40868
JOB ID = 825, Response Time = 40868, Turnaround Time = 40909
JOB ID = 826, Response Time = 40909, Turnaround Time = 40929
JOB ID = 827, Response Time = 40929, Turnaround Time = 40950
JOB ID = 828, Response Time = 40950, Turnaround Time = 41032
JOB ID = 829, Response Time = 41032, Turnaround Time = 41040
JOB ID = 830, Response Time = 41040, Turnaround Time = 41123
JOB ID = 831, Response Time = 41123, Turnaround Time = 41172
JOB ID = 832, Response Time = 41172, Turnaround Time = 41174
JOB ID = 833, Response Time = 41174, Turnaround Time = 41247
JOB ID = 834, Response Time = 41247, Turnaround Time = 41279
JOB ID = 835, Response Time = 41279, Turnaround Time = 41345
JOB ID = 836, Response Time = 41345, Turnaround Time = 41399
JOB ID = 837, Response Time = 41399, Turnaround Time = 41415
JOB ID = 838, Response Time = 41415, Turnaround Time = 41461
JOB ID = 839, Response Time = 41461, Turnaround Time = 41485
JOB ID = 840, Response Time = 41485, Turnaround Time = 41497
JOB ID = 841, Response Time = 41497, Turnaround Time = 41529
JOB ID = 842, Response Time = 41529, Turnaround Time = 41595
JOB ID = 843, Response Time = 41595, Turnaround Time = 41598
JOB ID = 844, Response Time = 41598, Turnaround Time = 41611
JOB ID = 845, Response Time = 41611, Turnaround Time = 41647
JOB ID = 846, Response Time = 41647, Turnaround Time = 41727
JOB ID = 847, Response Time = 41727, Turnaround Time = 41775
JOB ID = 848, Response Time = 41775, Turnaround Time = 41837
JOB ID = 849, Response Time = 41837, Turnaround Time = 41932
JOB ID = 850, Response Time = 41932, Turnaround Time = 41972
JOB ID = 851, Response Time = 41972, Turnaround Time = 42045
JOB ID = 852, Response Time = 42045, Turnaround Time = 42077
JOB ID = 853, Response Time = 42077, Turnaround Time = 42127
JOB ID = 854, Response Time = 42127, Turnaround Time = 42149
JOB ID = 855, Response Time = 42149, Turnaround Time = 42239
JOB ID = 856, Response Time = 42239, Turnaround Time = 42272
JOB ID = 857, Response Time = 42272, Turnaround Time = 42332
JOB ID = 858, Response Time = 42332, Turnaround Time = 42404
JOB ID = 859, Response Time = 42404, Turnaround Time = 42451
JOB ID = 860, Response Time = 42451, Turnaround Time = 42523
JOB ID = 861, Response Time = 42523, Turnaround Time = 42599
JOB ID = 862, Response Time = 42599, Turnaround Time = 42661
JOB ID = 863, Response Time = 42661, Turnaround Time = 42690
JOB ID = 864, Response Time = 42690, Turnaround Time = 42732
JOB ID = 865, Response Time = 42732, Turnaround Time = 42745
JOB ID = 866, Response Time = 42745, Turnaround Time = 42827
JOB ID = 867, Response Time = 42827, Turnaround Time = 42899
JOB ID = 868, Response Time = 42899, Turnaround Time = 42971
JOB ID = 869, Response Time = 42971, Turnaround Time = 43060
JOB ID = 870, Response Time = 43060, Turnaround Time = 43150
JOB ID = 871, Response Time = 43150, Turnaround Time = 43175
JOB ID = 872, Response Time = 43175, Turnaround Time = 43272
JOB ID = 873, Response Time = 43272, Turnaround Time = 43292
JOB ID = 874, Response Time = 43292, Turnaround Time = 43337
JOB ID = 875, Response Time = 43337, Turnaround Time = 43388
JOB ID = 876, Response Time = 43388, Turnaround Time = 43432
JOB ID = 877, Response Time = 43432, Turnaround Time = 43496
JOB ID = 878, Response Time = 43496, Turnaround Time = 43542
JOB ID = 879, Response Time = 43542, Turnaround Time = 43569
JOB ID = 880, Response Time = 43569, Turnaround Time = 43582
JOB ID = 881, Response Time = 43582, Turnaround Time = 43646
JOB ID = 882, Response Time = 43646, Turnaround Time = 43667
JOB ID = 883, Response Time = 43667, Turnaround Time = 43672
JOB ID = 884, Response Time = 43672, Turnaround Time = 43726
JOB ID = 885, Response Time = 43726, Turnaround Time = 43808
JOB ID = 886, Response Time = 43808, Turnaround Time = 43876
JOB ID = 887, Response Time = 43876, Turnaround Time = 43942
JOB ID = 888, Response Time = 43942, Turnaround Time = 44028
JOB ID = 889, Response Time = 44028, Turnaround Time = 44058
JOB ID = 890, Response Time = 44058, Turnaround Time = 44106
JOB ID = 891, Response Time = 44106, Turnaround Time = 44151
JOB ID = 892, Response Time = 44151, Turnaround Time = 44157
JOB ID = 893, Response Time = 44157, Turnaround Time = 44254
JOB ID = 894, Response Time = 44254, Turnaround Time = 44353
JOB ID = 895, Response Time = 44353, Turnaround Time = 44390
JOB ID = 896, Response Time = 44390, Turnaround Time = 44447
JOB ID = 897, Response Time = 44447, Turnaround Time = 44450
JOB ID = 898, Response Time = 44450, Turnaround Time = 44486
JOB ID = 899, Response Time = 44486, Turnaround Time = 44551
JOB ID = 900, Response Time = 44551, Turnaround Time = 44646
JOB ID = 901, Response Time = 44646, Turnaround Time = 44676
JOB ID = 902, Response Time = 44676, Turnaround Time = 44725
JOB ID = 903, Response Time = 44725, Turnaround Time = 44750
JOB ID = 904, Response Time = 44750, Turnaround Time = 44829
JOB ID = 905, Response Time = 44829, Turnaround Time = 44893
JOB ID = 906, Response Time = 44893, Turnaround Time = 44926
JOB ID = 907, Response Time = 44926, Turnaround Time = 44942
JOB ID = 908, Response Time = 44942, Turnaround Time = 44958
JOB ID = 909, Response Time = 44958, Turnaround Time = 45046
JOB ID = 910, Response Time = 45046, Turnaround Time = 45079
JOB ID = 911, Response Time = 45079, Turnaround Time = 45102
JOB ID = 912, Response Time = 45102, Turnaround Time = 45124
JOB ID = 913, Response Time = 45124, Turnaround Time = 45188
JOB ID = 914, Response Time = 45188, Turnaround Time = 45217
JOB ID = 915, Response Time = 45217, Turnaround Time = 45262
JOB ID = 916, Response Time = 45262, Turnaround Time = 45334
JOB ID = 917, Response Time = 45334, Turnaround Time = 45416
JOB ID = 918, Response Time = 45416, Turnaround Time = 45484
JOB ID = 919, Response Time = 45484, Turnaround Time = 45538
JOB ID = 920, Response Time = 45538, Turnaround Time = 45599
JOB ID = 921, Response Time = 45599, Turnaround Time = 45668
JOB ID = 922, Response Time = 45668, Turnaround Time = 45694
JOB ID = 923, Response Time = 45694, Turnaround Time = 45724
JOB ID = 924, Response Time = 45724, Turnaround Time = 45819
JOB ID = 925, Response Time = 45819, Turnaround Time = 45871
JOB ID = 926, Response Time = 45871, Turnaround Time = 45910
JOB ID = 927, Response Time = 45910, Turnaround Time = 45925
JOB ID = 928, Response Time = 45925, Turnaround Time = 46021
JOB ID = 929, Response Time = 46021, Turnaround Time = 46037
JOB ID = 930, Response Time = 46037, Turnaround Time = 46038
JOB ID = 931, Response Time = 46038, Turnaround Time = 46082
JOB ID = 932, Response Time = 46082, Turnaround Time = 46112
JOB ID = 933, Response Time = 46112, Turnaround Time = 46203
JOB ID = 934, Response Time = 46203, Turnaround Time = 46234
JOB ID = 935, Response Time = 46234, Turnaround Time = 46272
JOB ID = 936, Response Time = 46272, Turnaround Time = 46331
JOB ID = 937, Response Time = 46331, Turnaround Time = 46411
JOB ID = 938, Response Time = 46411, Turnaround Time = 46500
JOB ID = 939, Response Time = 46500, Turnaround Time = 46524
JOB ID = 940, Response Time = 46524, Turnaround Time = 46548
JOB ID = 941, Response Time = 46548, Turnaround Time = 46556
JOB ID = 942, Response Time = 46556, Turnaround Time = 46603
JOB ID = 943, Response Time = 46603, Turnaround Time = 46622
JOB ID = 944, Response Time = 46622, Turnaround Time = 46717
JOB ID = 945, Response Time = 46717, Turnaround Time = 46778
JOB ID = 946, Response Time = 46778, Turnaround Time = 46865
JOB ID = 947, Response Time = 46865, Turnaround Time = 46929
JOB ID = 948, Response Time = 46929, Turnaround Time = 46955
JOB ID = 949, Response Time = 46955, Turnaround Time = 46966
JOB ID = 950, Response Time = 46966, Turnaround Time = 47063
JOB ID = 951, Response Time = 47063, Turnaround Time = 47106
JOB ID = 952, Response Time = 47106, Turnaround Time = 47159
JOB ID = 953, Response Time = 47159, Turnaround Time = 47198
JOB ID = 954, Response Time = 47198, Turnaround Time = 47230
JOB ID = 955, Response Time = 47230, Turnaround Time = 47254
JOB ID = 956, Response Time = 47254, Turnaround Time = 47287
JOB ID = 957, Response Time = 47287, Turnaround Time = 47299
JOB ID = 958, Response Time = 47299, Turnaround Time = 47349
JOB ID = 959, Response Time = 47349, Turnaround Time = 47367
JOB ID = 960, Response Time = 47367, Turnaround Time = 47426
JOB ID = 961, Response Time = 47426, Turnaround Time = 47462
JOB ID = 962, Response Time = 47462, Turnaround Time = 47540
JOB ID = 963, Response Time = 47540, Turnaround Time = 47600
JOB ID = 964, Response Time = 47600, Turnaround Time = 47652
JOB ID = 965, Response Time = 47652, Turnaround Time = 47710
JOB ID = 966, Response Time = 47710, Turnaround Time = 47727
JOB ID = 967, Response Time = 47727, Turnaround Time = 47730
JOB ID = 968, Response Time = 47730, Turnaround Time = 47753
JOB ID = 969, Response Time = 47753, Turnaround Time = 47762
JOB ID = 970, Response Time = 47762, Turnaround Time = 47861
JOB ID = 971, Response Time = 47861, Turnaround Time = 47864
JOB ID = 972, Response Time = 47864, Turnaround Time = 47924
JOB ID = 973, Response Time = 47924, Turnaround Time = 47932
JOB ID = 974, Response Time = 47932, Turnaround Time = 47973
JOB ID = 975, Response Time = 47973, Turnaround Time = 48021
JOB ID = 976, Response Time = 48021, Turnaround Time = 48120
JOB ID = 977, Response Time = 48120, Turnaround Time = 48163
JOB ID = 978, Response Time = 48163, Turnaround Time = 48244
JOB ID = 979, Response Time = 48244, Turnaround Time = 48323
JOB ID = 980, Response Time = 48323, Turnaround Time = 48394
JOB ID = 981, Response Time = 48394, Turnaround Time = 48472
JOB ID = 982, Response Time = 48472, Turnaround Time = 48509
JOB ID = 983, Response Time = 48509, Turnaround Time = 48563
JOB ID = 984, Response Time = 48563, Turnaround Time = 48583
JOB ID = 985, Response Time = 48583, Turnaround Time = 48592
JOB ID = 986, Response Time = 48592, Turnaround Time = 48681
JOB ID = 987, Response Time = 48681, Turnaround Time = 48729
JOB ID = 988, Response Time = 48729, Turnaround Time = 48754
JOB ID = 989, Response Time = 48754, Turnaround Time = 48806
JOB ID = 990, Response Time = 48806, Turnaround Time = 48884
JOB ID = 991, Response Time = 48884, Turnaround Time = 48947
JOB ID = 992, Response Time = 48947, Turnaround Time = 49028
JOB ID = 993, Response Time = 49028, Turnaround Time = 49080
JOB ID = 994, Response Time = 49080, Turnaround Time = 49085
JOB ID = 995, Response Time = 49085, Turnaround Time = 49177
JOB ID = 996, Response Time = 49177, Turnaround Time = 49244
JOB ID = 997, Response Time = 49244, Turnaround Time = 49303
JOB ID = 998, Response Time = 49303, Turnaround Time = 49354
JOB ID = 999, Response Time = 49354, Turnaround Time = 49414
Average Response Time = 24513.761000000, Average Turnaround Time = 24563.175000000
